Genus	Species	Local_Label	decimalLongitude	decimalLatitude	Refs
Supputius	Supputius cincticeps	VENEZUELA:  Guárico, San Juan de los Morros.	-67.36000	9.91000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Santa Catarina, Corupá. 	-49.24000	-26.43000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Goiás, Goiânia.	-49.27000	-16.68000	UFRG
Supputius	Supputius cincticeps	URUGUAY, Colonia, Riachuelo. A. Stevenin.	-57.72000	-34.42000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Amazonas, Rio Negro, São Gabriel da Cachoeira, Maturacá. 	-67.08000	-0.12000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Pelotas.	-52.33000	-31.76000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Paraná, Ponta Grossa. 	-50.16000	-25.09000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Espírito Santo, Barra de São Francisco, Córrego do Itá.	-40.86000	-18.69000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Minas Gerais, Cambuquira.	-45.29000	-21.85000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Minas Gerais, Carmo do Rio Claro. 	-46.11000	-20.97000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rondônia, Porto Velho, Av. Guaporé. 	-63.86000	-8.76000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Goiás, Parque Estadual dos Pirineus. 	-48.84000	-15.79000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Santa Catarina, Florianópolis, Morro das Pedras.	-48.50000	-27.70000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Santa Maria. 	-53.81000	-29.68000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Gravataí.	-50.98000	-29.94000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Fazenda Monjolinho, Corumbá, GO.	-48.81340	-15.91820	UFRG
Supputius	Supputius cincticeps	BRAZIL: São Paulo, Campinas, Unicamp. 	-47.07000	-22.81000	UFRG
Supputius	Supputius cincticeps	BRAZIL: São Paulo, Sorocaba. 	-47.45000	-23.50000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Paraná, Lapa.	-49.71000	-25.76000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Estação Experimental, Instituto Florestal, Itararé, SP. 	-49.20410	-24.29140	UFRG
Supputius	Supputius cincticeps	BRAZIL: São Paulo, Piracicaba, ESALQ. 	-47.63000	-22.71000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Catuípe.	-54.00000	-28.25000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Barra do Quaraí. 	-57.55000	-30.20000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Minas Gerais, Viçosa	-42.87000	-20.75000	UFRG
Supputius	Supputius cincticeps	BRAZIL: São Paulo, Baruerí. 	-46.87000	-23.52000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Erechim. 	-52.27000	-27.63000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Ijuí	-53.92000	-28.38000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Horizontina, RS. Em vegetação adjacente à soja (ninfa). 	-54.31000	-27.63000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Estação Ecológica do Taim, Rio Grande, RS. BR 47 km 96.	-52.58000	-32.50000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Parque Estadual do Turvo.	-53.85000	-27.23000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Três Passos. 	-53.93000	-27.45000	UFRG
Supputius	Supputius cincticeps	BRAZIL: Rio Grande do Sul, Porto Alegre, UFRG campus do Vale, Agronomia	-51.12630	-30.07490	UFRG
Supputius	Supputius pulchicornis	MEXICO: Veracruz, Atoyac	-96.80000	18.93000	Ortega León 1997
Supputius	Supputius pulchicornis	MEXICO: Morelos,Cuernavaca	-99.23000	18.92000	Ortega León 1997
Supputius	Supputius typicus	HONDURAN: Atlantida	-86.51000	15.73000	Arismendi & Thomas 2003
Supputius	Supputius typicus	MEXICO: Veracruz, San Andres 	-95.21000	18.44000	Ortega León 1997
Supputius	Supputius typicus	MEXICO: Quintana, Puerto Felipe Carillo	-88.04000	19.57000	Ortega León 1997
Supputius	Supputius typicus	MEXICO: Veracruz, Los Tuxtlas	-95.00000	18.47000	Brailovsky and Mayorga 1994
Supputius	Supputius typicus	BRAZIL: Amazonas, Itacoatiara, Ilha Amatari.	-58.88000	-3.31000	UFRG
Supputius	Supputius typicus	MEXICO: San Luis Potosí, Tamazunchale.	-98.78000	21.26000	UFRG
Supputius	Supputius typicus	COSTA RICA: Puntarenas, Piedras Blancas National Park, Golfito, Esquinas Rainforest Lodge. 	-83.20000	8.70000	UFRG
Supputius	Supputius typicus	BRAZIL: São Paulo, Ilha Solteira. 	-51.35000	-20.43000	UFRG
Supputius	Supputius typicus	VENEZUELA:  Zulia, Sierra de Perijá, Rio Yasa. 250m. 	-72.99000	9.39000	UFRG
Supputius	Supputius typicus	BRAZIL: Rondônia, Jarú. 	-62.48000	-10.43000	UFRG
Supputius	Supputius typicus	PERU: Dept. Huánuco, ACP Panduana ao lado do rio Yuyapichis, 260m	-74.92000	-9.61000	EMG
Supputius	Supputius typicus	PANAMA: Bugaba	-82.68467	8.54529	Roell et al 2023
Troilus	Troilus luridus	RUSSIA: Bikin River	134.26000	46.81000	Gapon & Konstantinov 2006
Troilus	Troilus luridus	TURKEY: Kars	43.08000	40.59000	Kerzhner 2005
Troilus	Troilus luridus	SPAIN: Aragon, Huesca	-0.40000	42.13000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Cantabria	-4.03000	43.20000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Castilla y Leon, Segovia	-4.00000	41.16000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Cataluna, Barcelona	2.15000	41.38000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Gerona	2.82000	41.98000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Galicia, Lugo	-7.50000	43.00000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Pontevedra	-8.64000	42.43000	Tanco 2018
Troilus	Troilus luridus	SPAIN: Navarra	-1.66000	42.75000	Tanco 2018
Troilus	Troilus luridus	PORTUGAL: Leiria	-8.80000	39.74000	Tanco 2018
Troilus	Troilus luridus	RUSSIA: Moscow	37.61000	55.75000	Shestakov 2008
Troilus	Troilus luridus	CHINA: Gansu	102.75000	37.75000	Rider & Zhang 2002
Troilus	Troilus luridus	CHINA: Guizhou	107.00000	27.00000	Rider & Zheng 2002
Troilus	Troilus luridus	CHINA: Hebei	115.66000	39.00000	Rider & Zhang 2003
Troilus	Troilus luridus	CHINA: Nei Monggol	114.75000	43.50000	Rider & Zheng 2003
Troilus	Troilus luridus	CHINA: Sichuan	102.66000	30.50000	Rider & Zhang 2004
Troilus	Troilus luridus	CHINA: Xizang	88.00000	31.66000	Rider & Zheng 2004
Troilus	Troilus luridus	CHINA: Yunnan	101.50000	25.00000	Rider & Zhang 2005
Troilus	Troilus luridus	SLOVAKIA: Trenčín.	18.03000	48.88000	NMPC
Troilus	Troilus luridus	CZECH REPUBLIC: South Bohemia, Tazovice, near Strakonice.	13.76000	49.23000	DARC
Troilus	Troilus luridus	GERMANY: Saxônia, Hormersdorfer, Hochmoor, Kescherlang, Kreis Stollberg	12.87000	50.65000	EMG
Troilus	Troilus luridus	GERMANY: Renânia do Norte-Vestfália, Bonn	7.09000	50.73000	ZFMK
Troilus	Troilus luridus	GERMANY: Renânia do Norte-Vestfália, Bonn, Duisdorf	7.09000	50.71000	ZFMK
Troilus	Troilus luridus	GERMANY: Renânia-Palatinado, Rhein-Hunsrück, Kastellaun	7.44000	50.07000	ZFMK
Troilus	Troilus luridus	GERMANY: Renânia-Palatinado, Kirn	7.45000	49.78000	ZFMK
Troilus	Troilus luridus	GERMANY: Renânia-Palatinado, Koblenz	7.58000	50.35000	ZFMK
Troilus	Troilus luridus	GERMANY: Renânia do Norte-Vestfália, Bonn, Kottenforst	7.06000	50.65000	ZFMK
Troilus	Troilus luridus	GERMANY: Baviera, Oberbayern, Miesbach, Dorf Kreuth	11.74000	47.64000	ZFMK
Troilus	Troilus luridus	GERMANY: Hesse, Löhndorf	8.86000	50.67000	ZFMK
Troilus	Troilus luridus	GERMANY: Baviera, Oberbayern, Polling	12.55000	48.21000	ZFMK
Troilus	Troilus luridus	GERMANY: Saxônia, Polenztal	14.17000	50.99000	ZFMK
Troilus	Troilus testaceus	CHINA: Xizang	88.00000	31.66000	Rider & Zhang 2002
Troilus	Troilus testaceus	CHINA: Yunnan	101.50000	25.00000	Rider & Zhang 2002
Tylospilus	Tylospilus acutissimus	HONDURAN: Tegucigalpa	-87.11000	14.50000	Arismendi & Thomas 2003
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Chaves	-104.46000	33.36000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Colfax	-104.64000	36.60000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Curry	-103.34000	34.57000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Dõna Ana	-106.83000	32.35000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Eddy	-104.30000	32.47000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Hidalgo	-108.71000	31.91000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Lincoln	-105.45000	33.74000	Bundy 2012
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Roosevelt	-103.48000	34.02000	Bundy 2012
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California, Islas del Carmen	-111.16000	25.95000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California, Calamajue	-114.41000	29.63000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California Sur, La Burrera	-109.69000	23.43000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California Sur,  Isla Danzantes	-111.25000	25.78000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sonora, San Jose Pima	-110.18000	29.79000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sonora, Pima	-110.58000	29.79000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sonora, Alamos	-108.90000	27.08000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sonora, Benjamia	-111.11000	30.16000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sonora, Ciudad Camargo	-109.53000	27.10000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, Colonia Juarez	-108.07000	30.30000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, Conoloa Dublan	-107.91000	30.44000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, El Jaguey	-105.13000	27.02000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, El Herradero	-105.49000	30.58000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Coahuila, Zapata	-102.94000	25.48000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Coahuila, San Pedro de las Colonias	-102.98000	25.75000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sinaloa, Mazatlan	-106.40000	23.23000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Sinaloa, Concordia	-106.00000	23.36000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Durango, Santa Lucia	-105.44000	24.09000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Nuevo Leon	-99.75000	25.58000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Nuevo Leon, Noriega	-100.17000	23.42000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Tamaulipas, Gomez Farias	-99.07000	22.96000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Zacatecas, Ojo Caliente	-102.25000	22.56000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: San Luis Potosi	-100.97000	22.14000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Aguascalientes	-102.28000	21.88000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Jalisco, Chamela	-105.07000	19.52000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Guanajuato, Valle de Santiago	-101.19000	20.39000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Colima, Autlan	-104.03000	20.55000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Michoacan	-101.83000	19.16000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Hidalgo	-99.00000	20.50000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Veracruz, Orizaba	-97.09000	18.85000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Veracruz, Fortin de las Flores	-97.00000	18.90000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Estado de Mexico, Malinalco	-99.49000	18.94000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Guerrero, Iguala de la Independencia	-99.54000	18.34000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Mexico	-99.12000	19.42000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Morelos, Villa de Ayala	-99.00000	18.66000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Puebla, Izucar de Matamoros	-98.46000	18.60000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Oaxaca, Monte Alban	-96.76000	17.04000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Oaxaca, Pinotepa	-98.05000	16.34000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Chiapas, Comitan	-92.13000	16.24000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Quintana, Isla Mujeres	-86.73000	21.23000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	MEXICO: Morelos, Amatlan	-99.03000	18.97000	Ortega León 1997
Tylospilus	Tylospilus acutissimus	DOMINICAN REPUBLIC: Playa Buen Hombre	-71.37000	19.85000	Perez-Gelabert & Thomas 2005
Tylospilus	Tylospilus acutissimus	DOMINICAN REPUBLIC: La Veja, Manabao	-70.82000	19.04000	Perez-Gelabert & Thomas 2005
Tylospilus	Tylospilus acutissimus	PUERTO RICO: San German, Rosario Alto	-67.03000	18.15000	Segarra-Carmona et al 2015
Tylospilus	Tylospilus acutissimus	USA: Missouri, Columbia	-92.33000	38.95000	Sites et al 2012
Tylospilus	Tylospilus acutissimus	USA: Missouri, Boone	-92.30000	38.99000	Sites et al 2012
Tylospilus	Tylospilus acutissimus	USA: Missouri, Ozark	-92.44000	36.64000	Sites et al 2012
Tylospilus	Tylospilus acutissimus	BAHAMAS: Andros Island, San Andros	-77.95000	24.43000	Phillips 1983
Tylospilus	Tylospilus acutissimus	COSTA RICA: Guanacaste, Canas	-85.11000	10.48000	Phillips 1983
Tylospilus	Tylospilus acutissimus	CURAÇAO: Pisadera	-68.94060	12.11420	Phillips 1983
Tylospilus	Tylospilus acutissimus	DOMINICAN REPUBLIC: Santiago	-70.88000	19.31000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California, Chapala	-114.36000	29.40000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California, Las Arrastras	-114.33000	29.54000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California, San Domingo	-116.56000	31.76000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Baja California, Venancio	-112.03000	25.76000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Chiapas, Tuxtla Gutierrez	-93.11000	16.75000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, Catarinas	-105.52000	26.64000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, Moctezuma	-108.26000	29.88000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Chihuahua, Salaices	-105.20000	27.03000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Coahuila, La Rosa	-100.68000	27.93000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Coahuila, Paila	-102.14000	25.65000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Durango, Donato	-104.63000	24.61000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Durango, Pedricena	-103.78000	25.11000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Durango, Tapias	-105.19000	23.30000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Guanajuato, San Miguel Allende	-100.74000	20.91000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Guerrero, Chilpancingo	-99.50000	17.55000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Hidalgo, Jacala	-99.19000	21.00000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Jalisco, Ajijic	-103.25000	20.30000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Jalisco, Guadalajara	-103.39000	20.66000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Jalismo, Mazamita	-103.05000	19.88000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Morelos, Cuernavaca	-99.23000	18.92000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Morelos, Puente de Ixtla	-99.31000	18.61000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Nayarit, Acaponeta	-105.33000	22.48000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Nuevo Leon, Linares	-99.56000	24.85000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Nuevo Leon, Monterrey	-100.31000	25.67000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Nuevo Leon, Saltillo	-101.00000	25.41000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Oaxaca, Ocotlan	-96.66000	16.72000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Puebla	-97.91000	18.75000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Queretaro	-99.85000	20.85000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: San Luis Potosi, Ciudad del Maiz	-99.66000	22.43000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Sonora, Minas Nuevas	-109.00000	27.06000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Tamaulinas, Bocatoma	-98.33000	26.14000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Veracruz, Ciudad Mendoza	-97.17000	18.80000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Yucatan, Cordeleria Mayapan	-88.83000	20.75000	Phillips 1983
Tylospilus	Tylospilus acutissimus	MEXICO: Zacatecas, Fresnillo	-102.87000	23.18000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Coconino	-111.77000	35.83000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Cochise	-109.75000	31.87000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Elfrida	-109.68000	31.68000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Portal	-109.14000	31.91000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, San Bernardino Ranch	-109.27000	31.33000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Sonorita	-110.65000	31.67000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Texas Canyon	-110.13000	32.00000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Tombstone	-110.06000	31.71000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Benson	-110.29000	31.96000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Globe	-110.78000	33.39000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Maricopa	-112.49000	33.34000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Mohave	-113.75000	35.70000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Pima	-111.78000	32.09000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Santa Catalina	-110.70000	32.43000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, San Vicente	-111.90000	33.41000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Tucson	-111.09000	32.22000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Pinal	-111.34000	32.90000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Prescott	-112.46000	34.54000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arizona, Yuma	-113.90000	32.76000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Arkansas, Crittenden	-90.30000	35.20000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, Imperial	-115.36000	33.03000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, Bard	-114.55000	32.78000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, Inyo	-117.41000	36.51000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, Kern	-118.72000	35.34000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, Riverside	-117.39000	33.95000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, San Bernardino	-117.28000	34.10000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: California, San Diego	-117.16000	32.71000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Florida, Capron	-80.33000	27.46000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Kansas, Ford	-99.88000	37.69000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Nevada, Lincoln	-114.87000	37.64000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: New Mexico: Catron	-108.40000	33.91000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Roswell	-104.52000	33.39000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: New Mexico, Torrance	-105.85000	34.64000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Oklahoma, Jackson	-99.41000	34.58000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Oklahoma, Lincoln	-96.88000	35.70000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Oklahoma, Payne	-96.97000	36.07000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Oklahoma, Woodward	-99.26000	36.42000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Blanco	-98.39000	30.26000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Brazoria	-95.43000	29.16000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Brewster	-103.25000	29.81000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Chisos	-103.30000	29.26000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Green Gulch	-103.19000	29.36000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Marathon	-103.24000	30.20000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Tenapin	-97.12000	33.54000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Brooks	-98.21000	27.03000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Burnet	-98.18000	30.78000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Cameron	-97.45000	26.15000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Cochran	-102.82000	33.60000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Collin	-96.57000	33.18000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, El Paso	-106.23000	31.76000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Floyd	-101.30000	34.07000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Gaines	-102.63000	32.74000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Hidalgo	-98.18000	26.39000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Weslaco	-97.99000	26.15000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Fort Davis	-103.89000	30.58000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Limpia	-103.74000	30.77000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Kerr	-99.35000	30.06000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Kleberg	-97.66000	27.42000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Lubbock	-101.82000	33.61000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, McLennan	-97.20000	31.55000	Phillips 1983
Tylospilus	Tylospilus acutissimus	USA: Texas, Waco	-97.14000	31.54000	Phillips 1983
