genus,Species,Local_Label,decimalLongitude,decimalLatitude,Refs,country,continent,realm,country_level_record
Supputius,Supputius cincticeps,"BRAZIL: São Paulo, Campinas, Unicamp. ",-47.07,-22.81,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius cincticeps,"BRAZIL: São Paulo, Piracicaba, ESALQ. ",-47.63,-22.71,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius cincticeps,"BRAZIL: São Paulo, Salesópolis, Estação Biológica Boraceia. ",-45.87,-23.63,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius cincticeps,"BRAZIL: São Paulo, São Paulo",-46.63,-23.54,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius cincticeps,"BRAZIL: São Paulo, São Sebastião - Ilhabela.",-45.34,-23.82,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius cincticeps,"BRAZIL: São Paulo, Sorocaba. ",-47.45,-23.5,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius cincticeps,"PARAGUAY:  Itapua, 17km N de Hohenau",-55.64,-26.94,UFRG,Paraguay,South America,Neotropic,No
Supputius,Supputius cincticeps,"URUGUAY, Colonia, Riachuelo. A. Stevenin.",-57.72,-34.42,UFRG,Uruguay,South America,Neotropic,No
Supputius,Supputius cincticeps,"VENEZUELA:  Guárico, San Juan de los Morros.",-67.36,9.91,UFRG,Venezuela,South America,Neotropic,No
Supputius,Supputius pulchicornis,"MEXICO: Morelos,Cuernavaca",-99.23,18.92,Ortega León 1997,México,North America,Neotropic,No
Supputius,Supputius pulchicornis,"MEXICO: Veracruz, Atoyac",-96.8,18.93,Ortega León 1997,México,North America,Neotropic,No
Supputius,Supputius typicus,"BRAZIL: Amazonas, Itacoatiara, Ilha Amatari.",-58.88,-3.31,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius typicus,"BRAZIL: Rondônia, Jarú. ",-62.48,-10.43,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius typicus,"BRAZIL: São Paulo, Ilha Solteira. ",-51.35,-20.43,UFRG,Brazil,South America,Neotropic,No
Supputius,Supputius typicus,"COSTA RICA: Puntarenas, Piedras Blancas National Park, Golfito, Esquinas Rainforest Lodge. ",-83.2,8.7,UFRG,Costa Rica,North America,Neotropic,No
Supputius,Supputius typicus,HONDURAN: Atlantida,-86.51,15.73,Arismendi & Thomas 2003,Honduras,North America,Neotropic,No
Supputius,Supputius typicus,"MEXICO: Quintana, Puerto Felipe Carillo",-88.04,19.57,Ortega León 1997,México,North America,Neotropic,No
Supputius,Supputius typicus,"MEXICO: San Luis Potosí, Tamazunchale.",-98.78,21.26,UFRG,México,North America,Neotropic,No
Supputius,Supputius typicus,"MEXICO: Veracruz, Los Tuxtlas",-95,18.47,Brailovsky and Mayorga 1994,México,North America,Neotropic,No
Supputius,Supputius typicus,"MEXICO: Veracruz, San Andres ",-95.21,18.44,Ortega León 1997,México,North America,Neotropic,No
Supputius,Supputius typicus,PANAMA: Bugaba,-82.68467,8.54529,Roell et al 2023,Panama,North America,Neotropic,No
Supputius,Supputius typicus,"PERU: Dept. Huánuco, ACP Panduana ao lado do rio Yuyapichis, 260m",-74.92,-9.61,EMG,Peru,South America,Neotropic,No
Supputius,Supputius typicus,"VENEZUELA:  Zulia, Sierra de Perijá, Rio Yasa. 250m. ",-72.99,9.39,UFRG,Venezuela,South America,Neotropic,No
Troilus,Troilus luridus,CHINA: Gansu,102.75,37.75,Rider & Zhang 2002,China,Asia,Palearctic,No
Troilus,Troilus luridus,CHINA: Guizhou,107,27,Rider & Zheng 2002,China,Asia,Palearctic,No
Troilus,Troilus luridus,CHINA: Hebei,115.66,39,Rider & Zhang 2003,China,Asia,Palearctic,No
Troilus,Troilus luridus,CHINA: Nei Monggol,114.75,43.5,Rider & Zheng 2003,China,Asia,Palearctic,No
Troilus,Troilus luridus,CHINA: Sichuan,102.66,30.5,Rider & Zhang 2004,China,Asia,Palearctic,No
Troilus,Troilus luridus,CHINA: Xizang,88,31.66,Rider & Zheng 2004,China,Asia,Palearctic,No
Troilus,Troilus luridus,CHINA: Yunnan,101.5,25,Rider & Zhang 2005,China,Asia,Palearctic,No
Troilus,Troilus luridus,"CZECH REPUBLIC: South Bohemia, Tazovice, near Strakonice.",13.76,49.23,DARC,Czechia,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Baviera, Oberbayern, Miesbach, Dorf Kreuth",11.74,47.64,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Baviera, Oberbayern, Polling",12.55,48.21,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Hesse, Löhndorf",8.86,50.67,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Renânia do Norte-Vestfália, Bonn",7.09,50.73,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Renânia do Norte-Vestfália, Bonn, Duisdorf",7.09,50.71,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Renânia do Norte-Vestfália, Bonn, Kottenforst",7.06,50.65,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Renânia-Palatinado, Kirn",7.45,49.78,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Renânia-Palatinado, Koblenz",7.58,50.35,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Renânia-Palatinado, Rhein-Hunsrück, Kastellaun",7.44,50.07,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Saxônia, Hormersdorfer, Hochmoor, Kescherlang, Kreis Stollberg",12.87,50.65,EMG,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,"GERMANY: Saxônia, Polenztal",14.17,50.99,ZFMK,Germany,Europe,Palearctic,No
Troilus,Troilus luridus,PORTUGAL: Leiria,-8.8,39.74,Tanco 2018,Portugal,Europe,Palearctic,No
Troilus,Troilus luridus,RUSSIA: Bikin River,134.26,46.81,Gapon & Konstantinov 2006,Russia,Europe,Palearctic,No
Troilus,Troilus luridus,RUSSIA: Moscow,37.61,55.75,Shestakov 2008,Russia,Europe,Palearctic,No
Troilus,Troilus luridus,SLOVAKIA: Trenčín.,18.03,48.88,NMPC,Slovakia,Europe,Palearctic,No
Troilus,Troilus luridus,"SPAIN: Aragon, Huesca",-0.4,42.13,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,SPAIN: Cantabria,-4.03,43.2,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,"SPAIN: Castilla y Leon, Segovia",-4,41.16,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,"SPAIN: Cataluna, Barcelona",2.15,41.38,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,"SPAIN: Galicia, Lugo",-7.5,43,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,SPAIN: Gerona,2.82,41.98,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,SPAIN: Navarra,-1.66,42.75,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,SPAIN: Pontevedra,-8.64,42.43,Tanco 2018,Spain,Europe,Palearctic,No
Troilus,Troilus luridus,TURKEY: Kars,43.08,40.59,Kerzhner 2005,Turkey,Asia,Palearctic,No
Troilus,Troilus testaceus,CHINA: Xizang,88,31.66,Rider & Zhang 2002,China,Asia,Palearctic,No
Troilus,Troilus testaceus,CHINA: Yunnan,101.5,25,Rider & Zhang 2002,China,Asia,Palearctic,No
Tylospilus,Tylospilus acutissimus,"BAHAMAS: Andros Island, San Andros",-77.95,24.43,Phillips 1983,Bahamas,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"BRAZIL: Pará, Tucuruí. ",-49.68,-3.77,UFRG,Brazil,South America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"COSTA RICA: Guanacaste, Canas",-85.11,10.48,Phillips 1983,Costa Rica,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,CURAÇAO: Pisadera,-68.9406,12.1142,Phillips 1983,Curaçao,South America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"DOMINICAN REPUBLIC: La Veja, Manabao",-70.82,19.04,Perez-Gelabert & Thomas 2005,Dominican Republic,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,DOMINICAN REPUBLIC: Playa Buen Hombre,-71.37,19.85,Perez-Gelabert & Thomas 2005,Dominican Republic,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,DOMINICAN REPUBLIC: Santiago,-70.88,19.31,Phillips 1983,Dominican Republic,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,HONDURAN: Tegucigalpa,-87.11,14.5,Arismendi & Thomas 2003,Honduras,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Aguascalientes,-102.28,21.88,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California Sur,  Isla Danzantes",-111.25,25.78,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California Sur, La Burrera",-109.69,23.43,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California, Calamajue",-114.41,29.63,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California, Chapala",-114.36,29.4,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California, Islas del Carmen",-111.16,25.95,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California, Las Arrastras",-114.33,29.54,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California, San Domingo",-116.56,31.76,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Baja California, Venancio",-112.03,25.76,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chiapas, Comitan",-92.13,16.24,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chiapas, Tuxtla Gutierrez",-93.11,16.75,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, Catarinas",-105.52,26.64,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, Colonia Juarez",-108.07,30.3,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, Conoloa Dublan",-107.91,30.44,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, El Herradero",-105.49,30.58,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, El Jaguey",-105.13,27.02,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, Moctezuma",-108.26,29.88,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Chihuahua, Salaices",-105.2,27.03,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Coahuila, La Rosa",-100.68,27.93,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Coahuila, Paila",-102.14,25.65,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Coahuila, San Pedro de las Colonias",-102.98,25.75,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Coahuila, Zapata",-102.94,25.48,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Colima, Autlan",-104.03,20.55,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Durango, Donato",-104.63,24.61,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Durango, Pedricena",-103.78,25.11,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Durango, Santa Lucia",-105.44,24.09,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Durango, Tapias",-105.19,23.3,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Estado de Mexico, Malinalco",-99.49,18.94,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Guanajuato, San Miguel Allende",-100.74,20.91,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Guanajuato, Valle de Santiago",-101.19,20.39,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Guerrero, Chilpancingo",-99.5,17.55,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Guerrero, Iguala de la Independencia",-99.54,18.34,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Hidalgo,-99,20.5,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Hidalgo, Jacala",-99.19,21,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Jalisco, Ajijic",-103.25,20.3,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Jalisco, Chamela",-105.07,19.52,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Jalisco, Guadalajara",-103.39,20.66,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Jalismo, Mazamita",-103.05,19.88,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Mexico,-99.12,19.42,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Michoacan,-101.83,19.16,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Morelos, Amatlan",-99.03,18.97,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Morelos, Cuernavaca",-99.23,18.92,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Morelos, Puente de Ixtla",-99.31,18.61,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Morelos, Villa de Ayala",-99,18.66,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Nayarit, Acaponeta",-105.33,22.48,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Nuevo Leon,-99.75,25.58,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Nuevo Leon, Linares",-99.56,24.85,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Nuevo Leon, Monterrey",-100.31,25.67,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Nuevo Leon, Noriega",-100.17,23.42,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Nuevo Leon, Saltillo",-101,25.41,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Oaxaca, Monte Alban",-96.76,17.04,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Oaxaca, Ocotlan",-96.66,16.72,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Oaxaca, Pinotepa",-98.05,16.34,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Puebla,-97.91,18.75,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Puebla, Izucar de Matamoros",-98.46,18.6,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: Queretaro,-99.85,20.85,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Quintana, Isla Mujeres",-86.73,21.23,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,MEXICO: San Luis Potosi,-100.97,22.14,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: San Luis Potosi, Ciudad del Maiz",-99.66,22.43,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sinaloa, Concordia",-106,23.36,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sinaloa, Mazatlan",-106.4,23.23,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sonora, Alamos",-108.9,27.08,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sonora, Benjamia",-111.11,30.16,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sonora, Ciudad Camargo",-109.53,27.1,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sonora, Minas Nuevas",-109,27.06,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sonora, Pima",-110.58,29.79,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Sonora, San Jose Pima",-110.18,29.79,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Tamaulinas, Bocatoma",-98.33,26.14,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Tamaulipas, Gomez Farias",-99.07,22.96,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Veracruz, Ciudad Mendoza",-97.17,18.8,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Veracruz, Fortin de las Flores",-97,18.9,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Veracruz, Orizaba",-97.09,18.85,Ortega León 1997,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Yucatan, Cordeleria Mayapan",-88.83,20.75,Phillips 1983,México,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Zacatecas, Fresnillo",-102.87,23.18,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"MEXICO: Zacatecas, Ojo Caliente",-102.25,22.56,Ortega León 1997,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"PUERTO RICO: San German, Rosario Alto",-67.03,18.15,Segarra-Carmona et al 2015,Puerto Rico,North America,Neotropic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Benson",-110.29,31.96,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Cochise",-109.75,31.87,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Coconino",-111.77,35.83,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Elfrida",-109.68,31.68,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Globe",-110.78,33.39,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Maricopa",-112.49,33.34,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Mohave",-113.75,35.7,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Pima",-111.78,32.09,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Pinal",-111.34,32.9,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Portal",-109.14,31.91,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Prescott",-112.46,34.54,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, San Bernardino Ranch",-109.27,31.33,Phillips 1983,México,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, San Vicente",-111.9,33.41,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Santa Catalina",-110.7,32.43,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Sonorita",-110.65,31.67,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Texas Canyon",-110.13,32,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Tombstone",-110.06,31.71,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arizona, Yuma",-113.9,32.76,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Arkansas, Crittenden",-90.3,35.2,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, Bard",-114.55,32.78,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, Imperial",-115.36,33.03,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, Inyo",-117.41,36.51,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, Kern",-118.72,35.34,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, Riverside",-117.39,33.95,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, San Bernardino",-117.28,34.1,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: California, San Diego",-117.16,32.71,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Florida, Capron",-80.33,27.46,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Kansas, Ford",-99.88,37.69,Phillips 1983,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Missouri, Boone",-92.3,38.99,Sites et al 2012,United States,North America,Nearctic,No
Tylospilus,Tylospilus acutissimus,"USA: Missouri, Columbia",-92.33,38.95,Sites et al 2012,United States,North America,Nearctic,No
